date,county,state,fips,cases,deaths
2022-02-08,Middlesex,New Jersey,34023,185324,2794
2022-02-08,Monmouth,New Jersey,34025,159259,2070
2022-02-08,Morris,New Jersey,34027,114496,1479
2022-02-08,Ocean,New Jersey,34029,157770,2799
2022-02-08,Passaic,New Jersey,34031,140694,2266
2022-02-08,Salem,New Jersey,34033,13980,237
2022-02-08,Somerset,New Jersey,34035,65341,950
2022-02-08,Sussex,New Jersey,34037,32888,442
2022-02-08,Union,New Jersey,34039,138556,2256
2022-02-08,Warren,New Jersey,34041,23168,321
2022-02-09,Atlantic,New Jersey,34001,67091,941
2022-02-09,Bergen,New Jersey,34003,215231,3354
2022-02-09,Burlington,New Jersey,34005,99041,1121
2022-02-09,Camden,New Jersey,34007,122570,1721
2022-02-09,Cape May,New Jersey,34009,21441,281
2022-02-09,Cumberland,New Jersey,34011,37631,570
2022-02-09,Essex,New Jersey,34013,206682,3511
